22.000000,60.000000,12.000000,76.000000,12.000000,12.000000,12.000000,11.000000,12.000000,69.000000
76.000000,94.000000,117.000000,76.000000,113.000000,142.000000,118.000000,139.000000,127.000000,144.000000
149.000000,153.000000,153.000000,147.000000,147.000000,135.000000,151.000000,145.000000,139.000000,150.000000
118.000000,134.000000,107.000000,134.000000,108.000000,129.000000,111.000000,137.000000,148.000000,149.000000
152.000000,153.000000,151.000000,143.000000,153.000000,141.000000,144.000000,152.000000,145.000000,149.000000
141.000000,136.000000,142.000000,123.000000,129.000000,139.000000,134.000000,133.000000,132.000000,133.000000
13.000000,150.000000,12.000000,12.000000,13.000000,149.000000,152.000000,148.000000,146.000000,152.000000
