-0.945044
-0.993660
-0.639969
-0.182409
-0.534493
-0.217540
-0.531725
0.684068
0.308204
0.768663
0.592052
0.622235
0.873602
0.917849
0.941010
0.920084
0.910972
0.917810
0.969197
0.991829
0.998812
0.998917
0.999006
0.998886
0.998506
0.998632
0.998602
0.999167
0.999023
0.997978
0.999079
0.998888
0.999038
0.998495
0.997245
0.998666
0.984306
0.977562
0.893013
0.264141
0.504735
0.235537
0.551508
-0.990711
0.101863
-0.599052
0.080077
0.180138
0.793569
-0.004307
0.311986
0.433583
0.758749
-0.596690
-0.809273
-0.870268
-0.869334
-0.106312
-0.506673
-0.734435
-0.082494
0.273911
-0.680308
-0.994330
-0.984828
-0.669839
0.029297
-0.041493
0.242314
0.278683
0.998265
0.997254
0.998104
0.998568
0.998728
0.998487
0.996995
0.998717
0.975772
0.728050
0.841652
0.722222
0.571364
0.933238
0.957663
0.905907
0.308309
0.975142
0.767777
0.359346
-0.609536
-0.079134
0.930154
-0.070388
-0.692700
0.399304
-0.907150
0.917711
-0.896521
0.790630
-0.776537
-0.517351
-0.168288
-0.828988
