0.750117
0.992359
0.967659
0.812231
0.850199
-0.059854
0.996256
0.938025
0.232036
0.969415
0.986328
0.956229
0.777471
0.960526
0.978769
0.977599
0.977227
0.820967
0.986983
0.976190
0.993234
-0.168118
-0.372411
-0.521109
0.044805
0.990938
0.911408
0.970095
-0.588631
